ClienteID,Income,Ubicacion,HaComprado,FrecuenciaCompra,CategoríaProductoFavorito,GastoMensual,Mes,Año,Edad,TiempoEnLaPlataforma,ValoracionesPromedio,NúmeroDevoluciones,Latitud,Longitud
190,40236.99460565119,Sevilla,1,5,Alimentos,312.615658285647,Septiembre,2021,39,26,4.016993038728323,1,37.37969407744423,-5.975229153508518
191,30574.307341069478,Sevilla,1,3,Libros,26.665325910404768,Marzo,2022,55,4,2.572780804111689,2,37.392449358134016,-5.975794898244814
192,37756.31427366486,Barcelona,1,4,Hogar,316.18045343483374,Julio,2021,34,26,3.362551335978551,0,41.38037392814858,2.1756332722245135
193,30849.86451453654,Zaragoza,1,7,Moda,64.52857995826852,Junio,2020,40,40,3.644057016989281,0,41.65239299936585,-0.8927340059948482
194,35766.225932142275,Valencia,1,5,Moda,419.26152519008986,Agosto,2020,41,9,1.3138232652684958,0,39.47686918470031,-0.36734477074199506
195,35132.89923276039,Madrid,1,7,Libros,576.6311092700328,Noviembre,2021,67,5,3.1779878364154603,1,40.424472102353924,-3.699008660481213
196,30830.440662540757,Barcelona,1,8,Hogar,32.220685042921914,Septiembre,2022,25,32,3.8372833138904383,1,41.3806132935945,2.1690363208421126
197,24898.083763689225,Sevilla,0,7,Electrónica,124.23065589182332,Mayo,2020,58,20,1.6692852160042415,2,37.39835920640892,-5.9942533100812865
198,28654.52781035525,Valencia,1,5,Electrónica,792.5304426285942,Enero,2020,23,11,4.122526869702229,0,39.474227999464844,-0.37216307674889476
199,37445.22586942239,Valencia,1,8,Alimentos,132.10015849747623,Marzo,2020,22,15,3.3350911220564465,0,39.472360790818996,-0.3664858230782627
200,34389.125842400565,Madrid,1,4,Alimentos,398.3557750530425,Octubre,2021,61,32,4.808887142790379,1,40.413012588715276,-3.706990562724135
