ClienteID,Income,Ubicacion,HaComprado,FrecuenciaCompra,CategoríaProductoFavorito,GastoMensual,Mes,Año,Edad,TiempoEnLaPlataforma,ValoracionesPromedio,NúmeroDevoluciones,Latitud,Longitud,Day_of_Week,Hour,Days_Since_Last_Purchase,Average_Days_Between_Purchases,Monthly_Spending_Std,Cancellation_Rate,Average_Transaction_Value,Cluster
108,33335.280517348954,Amsterdam,1,4,Moda,280.5974213994671,Agosto,2020,49,72,3.6064340437134494,1.5999999999999999,52.359264461324166,4.91135919246626,Saturday,8,14.637825820505611,40.11288190492251,15.986202426677735,0.0128417874150268,5.28987425950983,1
109,26504.26710954041,Prague,1,6,Libros,306.1818101371042,Noviembre,2020,51,35,3.205996928531338,0.1930232558139535,50.07472239763345,14.4205501562569,Sunday,20,7.814032798987005,22.40918404025178,5.531993777393033,0.2854618705885768,94.96103585816576,1
110,29955.914768770963,Lisbon,0,7,Electrónica,251.4265970917608,Marzo,2021,62,46,3.112760136646293,0.1930232558139535,38.72528303530979,-9.144270143261458,Friday,20,90.72728551309757,25.889380327279405,117.43221721671102,0.10799272513008962,251.4265970917608,0
111,19549.9112568486,Lisbon,1,0,Libros,230.13756416092903,Enero,2020,36,13,2.689963964438032,0.1930232558139535,38.74496496429175,-9.157060323783435,Sunday,18,42.22230787966645,51.52776853416486,33.40460327880337,0.1163942803828797,75.16701061159047,2
112,38852.15758283359,Madrid,1,3,Moda,443.8132291430716,Agosto,2022,55,62,3.766108345379626,0.6,40.43638787656953,-3.700338678528873,Monday,21,36.110594898115856,19.264617649130027,48.61038322723862,0.2921869894778859,114.43506876197313,1
113,28454.53745401539,Paris,1,9,Libros,327.61720082179414,Marzo,2022,33,38,2.9893098824652133,0.1930232558139535,48.83878441212854,2.371073812053019,Thursday,22,23.186760064448904,32.46862626325445,29.45877509560624,0.21181487473994548,109.20573360726472,0
114,34019.065256881295,Madrid,1,3,Alimentos,352.756484980718,Marzo,2020,19,24,3.673913012012602,0.1930232558139535,40.41755691464619,-3.716347388746106,Saturday,2,42.22230787966645,14.889228197386572,33.40460327880337,0.0537986808870195,75.16701061159047,2
115,33069.206707377125,Prague,1,9,Alimentos,319.1270199272863,Enero,2020,57,27,4.066891107265219,0.1930232558139535,50.074276273679565,14.4521143113407,Thursday,19,162.97251923255968,22.728605908463088,111.14379949042066,0.440907769349799,120.67179602186405,1
116,36789.40394049994,Madrid,1,12,Libros,339.07306058825725,Noviembre,2022,34,22,4.026957192605725,0.1930232558139535,40.40509418746311,-3.7222394162107983,Friday,25,54.466246177315014,43.78907139088884,41.27647366166416,0.21181487473994548,56.51217676470954,0
117,27833.4829654872,Prague,1,4,Electrónica,351.8865641957272,Mayo,2022,51,42,3.083806616962948,0.1930232558139535,50.06066284987723,14.429714375935609,Saturday,21,2.2154888083928106,89.2413289657938,32.089819441064655,0.1595118201274376,23.321977108215535,1
118,31019.113637637336,Madrid,1,0,Electrónica,275.2163753679912,Octubre,2021,59,36,3.827682805346005,0.1930232558139535,40.433602885222406,-3.705502418088285,Friday,22,42.22230787966645,80.37856869186004,41.14416559746729,0.3617483830025764,90.12323871515159,2
119,32795.546013072635,Amsterdam,1,10,Electrónica,276.1021564522265,Julio,2022,33,14,3.6462271083211504,0.1930232558139535,52.36214963207387,4.897423699992195,Sunday,23,75.90578120291832,7.158684569167619,73.61115678770304,0.19189589224269865,30.678017383580723,0
120,34362.707957152394,Berlin,1,0,Libros,376.8955263231654,Octubre,2021,55,35,3.312910912448017,0.1930232558139535,52.51330917906042,13.422596974915429,Saturday,23,0.7064100954213453,117.52482433689354,5.585057519363847,0.0620723917847147,21.82896371547872,1
121,35771.77169204462,Prague,1,4,Electrónica,317.9108767611214,Septiembre,2021,19,60,2.8041140213035622,0.6,50.0692210685036,14.457324963038184,Monday,23,42.46335022628071,30.48762514479888,30.238138613867203,0.2933923097468011,112.04797763956759,1
122,27613.091347123394,London,0,7,Moda,228.6277385979276,Diciembre,2021,19,25,3.9947603328879855,0.1930232558139535,51.506809218230615,-0.1406334432683939,Monday,21,29.932504005188882,13.443095445812808,138.5719495957912,0.07711325706600836,228.6277385979276,0
123,26678.862783477885,Berlin,1,5,Alimentos,194.60841472629065,Julio,2021,43,28,3.543747937866027,0.1930232558139535,52.53564560367175,13.403414214925393,Saturday,16,3.772503594873229,27.656413531681387,21.75545829890508,0.0910440298163602,75.16701061159047,1
124,36800.55683124086,Rome,1,0,Moda,343.86007633938266,Septiembre,2021,30,47,3.617983875355869,0.1930232558139535,41.90699342687009,12.506074231664185,Monday,23,42.22230787966645,122.11438939112662,56.63550115387444,0.3831001349932755,101.67293854961517,2
125,19814.620325139305,Prague,1,6,Electrónica,194.0104520565684,Agosto,2020,64,38,3.228961994086037,0.1930232558139535,50.0575070140128,14.421667782391502,Monday,0,3.74197529299661,35.43634159922568,33.40460327880337,0.5026148067714564,75.16701061159047,2
126,37850.16140271336,Madrid,1,7,Moda,390.6562004101685,Diciembre,2022,48,42,2.870357766738903,0.6,40.43002740448777,-3.716890499802272,Sunday,5,62.982474422608405,17.93772144452249,24.08512348377426,0.0023241079816201,75.16701061159047,1
127,28488.37878961846,Berlin,1,2,Electrónica,332.4491001111587,Febrero,2021,51,37,3.2252751127539447,0.1930232558139535,52.50737205587801,13.386574475192788,Sunday,21,9.634299080185135,45.15688232809468,25.25987949353548,0.4148452022669581,118.90908497468044,1
128,29977.18585504852,Stockholm,0,7,Libros,326.1167547337749,Enero,2022,56,24,3.4979893063050014,0.1930232558139535,59.31973693423973,18.0740897120624,Wednesday,21,68.80987417981936,12.358281047202134,108.51491810811972,0.18049538001404697,326.1167547337749,0
129,26588.28699439923,Prague,1,7,Moda,256.3392589663333,Julio,2022,20,54,2.6678899965913256,0.6,50.06087733709478,14.436508824638846,Sunday,2,9.940015869202156,3.5502887239305765,18.136276056369084,0.0144893775589117,75.16701061159047,1
130,29759.022572320937,Stockholm,1,5,Libros,287.68044190422336,Julio,2021,25,68,3.2450775956748084,0.6,59.3314179363036,18.067167036011377,Monday,23,258.8850650720027,6.208884887058714,77.35478796177371,0.2817872002200601,185.06865324196116,1
131,36355.691129904575,Madrid,1,10,Libros,389.0647847448049,Agosto,2020,40,25,2.55574740596575,0.1930232558139535,40.38842639914018,-3.686789909844726,Wednesday,25,61.66269188016274,6.16582908301532,151.6481973576403,0.21181487473994548,77.81295694896099,0
132,33854.3155073202,Madrid,1,4,Hogar,402.1716632196305,Mayo,2021,31,61,2.749976288765064,0.6,40.3874307934725,-3.688086606337351,Sunday,17,49.32627549730259,7.414195570050284,15.953341766929537,0.0784987112813369,50.04342756325336,1
133,32463.432419002027,Lisbon,1,0,Electrónica,330.9500341641803,Marzo,2020,44,26,3.775455624138437,0.1930232558139535,38.74589826962728,-9.14332960473657,Monday,20,175.34825846919452,35.43634159922568,19.049802535525266,0.3240647304576055,151.55314569940268,2
134,30444.36503065872,London,0,10,Alimentos,280.9871075960667,Diciembre,2022,46,38,3.761895260138947,0.1930232558139535,51.50882169892391,-0.1287206642952938,Wednesday,23,35.962380624578145,46.08378229841129,90.25273957855208,0.17286689136561617,280.9871075960667,0
135,22771.950137639586,Prague,1,7,Electrónica,178.0762013221186,Agosto,2020,56,26,3.3640616173065667,0.6,50.07106834474494,14.453296981414814,Saturday,1,13.95731735885198,9.033586066551674,16.370427210312926,0.0959877669434247,75.16701061159047,1
136,25779.315432411306,Rome,1,1,Alimentos,185.53289110350173,Junio,2020,56,20,3.0511178454615235,0.1930232558139535,41.9106786702134,12.49311632729283,Tuesday,23,42.22230787966645,35.43634159922568,33.40460327880337,0.2365658280010842,105.42713380142192,2
137,28283.99381684416,Madrid,0,14,Electrónica,316.1534217706178,Noviembre,2020,18,28,2.6662982242369946,0.1930232558139535,40.42370418524089,-3.678185546271248,Sunday,25,32.502010127922595,102.19383563077608,81.55848852037299,0.21181487473994548,316.1534217706178,0
138,32288.3822721442,Paris,1,4,Libros,351.7827489034199,Marzo,2022,34,41,3.153365877029343,0.1930232558139535,48.87508233995766,2.352558361616882,Sunday,15,80.10413773197979,28.907151374096717,21.74639269367828,0.1200041096238607,44.52073032416608,1
139,30348.2633225944,Berlin,1,6,Moda,332.3508094812771,Enero,2022,58,72,3.9022592458226457,0.1930232558139535,52.51811299221138,13.39614777263714,Monday,19,181.95844792072893,49.558008764357126,17.750977506473653,0.2543448048604041,173.13131676905516,1
140,34917.52153179233,Paris,1,10,Moda,342.7422430003205,Marzo,2020,47,17,3.934122845672162,0.9,48.87495487492762,2.3379125721789147,Thursday,23,36.81066828326479,8.510783270094741,120.08856412792868,0.27903674005969004,68.5484486000641,0
141,32368.13693863782,Paris,1,6,Hogar,394.0281066809657,Mayo,2020,30,65,3.0517341322590155,0.1930232558139535,48.85979318304191,2.3435020107007456,Sunday,0,41.69354149486383,9.609794144779276,1.9004109901929385,0.0583325157418606,75.16701061159047,1
142,30271.752889692856,Stockholm,1,8,Alimentos,278.51160416768766,Marzo,2021,38,53,2.803253787007608,0.6,59.32488016580696,18.066699371747525,Monday,19,61.152576814110056,1.8777245722904388,91.72553813223482,0.4043353561894948,255.8927974812945,1
143,41378.80648783602,Berlin,1,8,Alimentos,461.5515267387205,Enero,2020,36,12,3.4939218189331664,0.9,52.53995171743263,13.387198652273591,Thursday,24,23.26512556420154,8.327130482951139,90.394447363928,0.21181487473994548,57.69394084234006,0
144,32031.13342524964,Prague,1,0,Alimentos,318.37418950301924,Mayo,2021,36,52,2.948232514687075,0.1930232558139535,50.07864167272814,14.42110288632141,Saturday,13,69.85337042602896,14.694665338401547,29.650149610632297,0.1389963772253085,75.16701061159047,1
145,27840.28899195814,Lisbon,1,0,Libros,247.9853516856145,Octubre,2020,42,42,3.1608736805693987,0.1930232558139535,38.70157124979943,-9.142926223493626,Monday,22,95.46007401859065,35.43634159922568,16.856423397851394,0.2544315043086881,41.36983715693418,2
146,39299.835032434654,London,1,10,Alimentos,422.6248656902346,Julio,2021,39,47,4.052638045218519,0.9,51.50781840525386,-0.137448303665419,Sunday,23,72.5399767256999,4.1798658537165405,169.52498906203732,0.21181487473994548,211.3124328451173,0
147,36002.057742066994,Berlin,1,7,Moda,380.5023833548696,Julio,2022,48,55,3.893557714282884,1.5999999999999999,52.51265828523498,13.388478680810236,Saturday,19,11.572062784935248,5.785029607200864,15.198681323041493,0.1720244794378409,20.012456044149317,1
148,39080.43895121908,Prague,1,4,Libros,408.6530274755371,Noviembre,2020,34,66,3.4189871561257257,1.5999999999999999,50.06762879135377,14.45646233757522,Saturday,18,36.389536145520566,27.79332045144206,48.642628337054695,0.357549015100118,88.3265949359947,1
149,29445.34032185245,Amsterdam,1,9,Electrónica,298.51732432133446,Septiembre,2020,40,34,2.7640404994436385,0.1930232558139535,52.37649414763345,4.90079756580274,Friday,22,34.78965362180514,10.399149285529344,44.42934939327825,0.21181487473994548,149.25866216066723,0
150,34881.54563240551,Prague,1,6,Alimentos,346.9208022382136,Octubre,2020,49,62,3.595698283735329,0.1930232558139535,50.078334157451145,14.454183815644438,Sunday,6,0.3269041984552643,20.38415019799133,21.278026973667828,0.1559701977786699,4.481865110667101,1
151,22735.752704638195,Vienna,1,5,Alimentos,346.7761266899039,Octubre,2020,27,31,3.801328645393763,0.1930232558139535,48.198323676452816,16.38001367140675,Thursday,20,43.490164121866265,31.500233312144868,96.22390237363362,0.4127138785167298,184.74989503884373,1
152,33920.03205457084,Stockholm,0,17,Electrónica,398.413152805517,Diciembre,2021,27,7,3.082183167117232,0.1930232558139535,59.33826739105578,18.06042651468667,Saturday,25,22.871768316454258,52.7605845305644,97.41779224174576,0.21181487473994548,398.413152805517,0
153,29211.380208729483,London,1,0,Alimentos,328.2551468365705,Marzo,2020,53,32,4.205557044993358,0.1930232558139535,51.49385790744132,-0.1093701478891457,Sunday,0,42.22230787966645,35.43634159922568,33.40460327880337,0.0079237650696714,75.16701061159047,2
154,23224.710222410336,Rome,0,4,Electrónica,237.8370601342728,Julio,2022,25,32,3.896372644759104,0.1930232558139535,41.90355080287281,12.486683932689434,Wednesday,22,14.265129970531603,18.292240972175378,33.40460327880337,0.2320630769284231,197.32714187573828,2
155,35163.00202008988,Amsterdam,1,8,Libros,401.9878802307322,Enero,2022,69,25,4.521866416071736,0.9,52.36275263997528,4.903098873485376,Monday,20,110.23848620311968,44.48671606652834,110.2843187480342,0.2383253809141005,36.54435274824838,0
156,20949.34337501992,Paris,1,0,Moda,235.3931725697718,Abril,2020,37,33,3.5226215632656768,0.1930232558139535,48.86431635644099,2.361526415125472,Sunday,18,42.22230787966645,35.43634159922568,33.40460327880337,0.0961013894515658,75.16701061159047,2
157,20436.467414678904,Lisbon,1,4,Electrónica,205.6749117854908,Abril,2022,49,7,3.7836958499030064,0.1930232558139535,38.75202529077553,-9.152049328036975,Friday,20,39.952314223935005,39.06606143196409,23.348232297823657,0.3701936658886711,86.97507190306388,2
158,31812.38229402651,Paris,1,9,Hogar,302.9456066769693,Mayo,2020,67,12,4.377093644165545,0.1930232558139535,48.85812880407474,2.353532941914384,Sunday,24,37.85043990868573,114.15120958705177,81.07729740767702,0.2981671688136236,33.6606229641077,0
159,32856.73755163394,Rome,1,5,Electrónica,324.521508633205,Julio,2020,31,41,3.533696968534488,0.1930232558139535,41.90091290518895,12.489783237876848,Sunday,21,10.41068336238591,2.836027240207353,18.68961593001004,0.0209860356836349,34.42008732197323,1
160,34852.619100066055,Lisbon,1,0,Alimentos,190.00490420675777,Julio,2022,67,16,3.4193829461048937,0.1930232558139535,38.75094739379103,-9.118100968800006,Wednesday,18,42.22230787966645,35.43634159922568,19.39098970190144,0.2769688351104091,186.34169211093803,2
161,33709.81508264733,London,0,14,Libros,347.6281927913554,Noviembre,2020,45,43,3.2257285817360697,0.1930232558139535,51.50733332113177,-0.1236701830926388,Monday,22,53.48970739785519,73.84208324519892,33.40460327880337,0.21181487473994548,347.6281927913554,0
162,37383.29312714814,Madrid,1,2,Libros,349.40912726596343,Abril,2022,63,61,3.749277476886869,0.1930232558139535,40.40043566321359,-3.701172775776495,Saturday,5,41.87513620989232,62.07107580964388,33.40460327880337,0.0484090031725054,19.42540239393223,1
163,33501.214766812096,Madrid,1,0,Electrónica,414.6456475822652,Julio,2021,69,13,3.0447192890268906,0.1930232558139535,40.42849820798729,-3.7028899782968048,Tuesday,23,42.22230787966645,35.43634159922568,22.181168244600038,0.4888780625712739,104.8216859396745,2
164,29338.502780287687,Lisbon,1,15,Moda,294.3522313434646,Noviembre,2020,41,7,3.338370542317904,0.9,38.75171711023509,-9.132619500625136,Sunday,21,66.76493095546226,10.570456403168995,91.95475459754036,0.024305315477271328,58.87044626869292,0
165,29631.94442104047,Rome,1,9,Hogar,236.8712732336566,Marzo,2021,32,61,3.868273559115127,0.6,41.90021947425184,12.501843040552316,Sunday,21,2.869108396209583,20.82532995109664,27.32123607333072,0.1973325186534293,10.040637637286842,1
166,28588.894055063945,Lisbon,1,0,Libros,283.39493284423355,Junio,2022,39,47,2.29437307441736,0.1930232558139535,38.7025277506949,-9.146229051177624,Saturday,23,42.22230787966645,35.43634159922568,25.66075569229742,0.3450636940159774,65.9556358980459,2
167,31477.387622115915,Paris,1,11,Alimentos,262.46782196803395,Diciembre,2021,47,9,4.237241050897257,0.1930232558139535,48.8504783580151,2.3494722838043107,Sunday,25,21.778451193462136,43.33508253263484,145.00884934562333,0.16103546910136857,43.74463699467233,0
168,24513.270657166708,Vienna,1,5,Alimentos,268.8030773572904,Febrero,2021,21,57,3.77118710935158,0.1930232558139535,48.21383559651857,16.373483460643268,Sunday,20,23.923839470861783,20.714065335015803,30.800690003221646,0.0284991085803026,75.16701061159047,1
169,31704.61099279477,Lisbon,1,5,Moda,331.593478144922,Octubre,2022,30,11,3.0701176920847617,0.1930232558139535,38.73994086701595,-9.134710665811609,Monday,18,47.18190085245037,35.43634159922568,33.40460327880337,0.4417977649325474,50.465380568114824,2
170,29567.93246584193,Berlin,1,11,Libros,343.57130621383266,Septiembre,2021,40,8,3.671695413935905,0.1930232558139535,52.51368277738631,13.417399149747338,Sunday,20,85.59855992662403,61.93030231754291,138.90545930630088,0.24309789023253725,57.26188436897211,0
171,31378.17578943704,Madrid,1,4,Electrónica,274.2376683096421,Mayo,2021,25,33,3.2515738634531632,0.98,40.40109738023319,-3.720337021212013,Saturday,0,42.22230787966645,35.43634159922568,33.40460327880337,0.0997776306902712,75.16701061159047,2
172,31393.615174853305,Berlin,1,9,Alimentos,315.6365565599404,Junio,2022,35,48,3.9649951842193416,0.1930232558139535,52.520180116962194,13.395433969838482,Tuesday,22,13.527783266196622,13.092147984707877,33.40460327880337,0.3650679626468786,181.47067924433935,1
173,17738.676993421333,Prague,1,10,Moda,109.13568016288156,Diciembre,2021,29,25,3.7813415713849694,0.1930232558139535,50.05586348139805,14.443731901091953,Tuesday,23,24.62922963626358,56.22713437302116,117.73892410850998,0.09652216709339212,15.590811451840224,0
174,25493.53090667666,London,1,2,Libros,290.01004816300235,Diciembre,2022,48,8,2.7799646384084955,0.1930232558139535,51.507843752858896,-0.1299792874202735,Sunday,18,17.002916412372812,47.50950394487759,33.40460327880337,0.1236311468636238,75.16701061159047,2
175,29456.856679555724,Amsterdam,1,6,Libros,320.51212581756334,Diciembre,2021,31,70,3.603631206732088,0.6,52.37693937029237,4.905523983679258,Friday,18,67.14710455991874,32.25506004937804,14.812207632054466,0.2130237598564457,104.25204661086516,1
176,29722.57520851164,Berlin,0,12,Libros,322.016003136495,Diciembre,2022,51,22,3.407186073178376,0.1930232558139535,52.53453726311158,13.390578009448204,Wednesday,20,23.198261367361564,34.1788276058881,45.10688208253882,0.21181487473994548,322.016003136495,0
177,31296.94654499847,Berlin,1,0,Libros,313.0504170178318,Abril,2022,35,29,3.39141628525905,0.1930232558139535,52.52276825852518,13.419719185069235,Saturday,16,2.635665650058153,5.101260234329852,7.7013062175918545,0.1404929941088208,75.16701061159047,1
178,31511.74145165821,Paris,1,5,Libros,335.85605905602165,Noviembre,2021,51,65,3.145914049515092,0.1930232558139535,48.8599242302912,2.36092056712508,Sunday,21,210.21782341375257,26.69144607375979,93.80676108559057,0.3899454126782067,154.0638421383514,1
179,37581.16661466949,Rome,0,12,Alimentos,456.0286215621247,Octubre,2021,28,3,4.154068534560418,0.1930232558139535,41.900240871356246,12.48824899034074,Monday,21,22.266382685773912,34.22730595748805,119.7654731229242,0.006310920424311917,456.0286215621247,0
180,31562.292405489738,London,1,0,Moda,301.3682112027967,Julio,2021,58,29,4.100030909951288,0.1930232558139535,51.50571601180508,-0.1320208243664457,Saturday,13,25.755575614257438,35.43634159922568,33.40460327880337,0.1119297366973828,75.16701061159047,2
181,28434.8814589178,Lisbon,1,3,Libros,291.2810737746822,Diciembre,2020,29,41,2.920114418013517,0.1930232558139535,38.744323610942736,-9.154660281858852,Friday,19,42.22230787966645,35.43634159922568,41.04180160108088,0.4854210026619971,179.17325126920468,2
182,22004.38263731259,Prague,1,5,Hogar,165.7375114140554,Septiembre,2020,66,29,2.992694696544884,0.1930232558139535,50.0941693691014,14.45612552479218,Thursday,24,22.545462517409362,21.31492431611124,71.3281089228881,0.14780907324840342,41.43437785351385,0
183,23157.049422290715,Madrid,1,3,Hogar,188.15744614299047,Julio,2020,32,34,3.127163684511076,0.1930232558139535,40.40165789858429,-3.7129168826713608,Saturday,2,42.22230787966645,35.43634159922568,33.40460327880337,0.0019541694838367,75.16701061159047,2
184,32677.459049876023,Stockholm,1,6,Moda,331.6652551534256,Enero,2022,48,59,3.697251323045653,2.6,59.33721111481748,18.07793244441792,Friday,22,66.99474503427217,17.49261425652611,62.234364030697954,0.3804835460438993,134.66098035643148,1
185,35302.23407055234,Prague,1,4,Electrónica,408.2190180406187,Enero,2021,66,28,3.780102921973112,0.9,50.07323756411344,14.430639881825636,Sunday,24,34.06512747656869,10.690062103063344,117.67414529743334,0.21181487473994548,58.31700257723124,0
186,37706.85498459092,Stockholm,1,4,Electrónica,364.2545086333306,Septiembre,2022,46,38,4.086566412384122,0.6,59.32982188026504,18.07235538412732,Sunday,23,13.891657814259377,17.85371536043922,29.87308899256625,0.0652922616487983,26.56003774687801,1
187,25860.534605421435,London,1,5,Electrónica,246.80951958860817,Noviembre,2020,43,40,3.8249598610904254,0.6,51.498338980615,-0.118341073015237,Friday,20,35.19227038543041,5.740339647815157,43.99186504604663,0.4457566578280371,215.7004737321949,1
188,28480.67782284536,Rome,1,12,Hogar,264.46251600323484,Septiembre,2021,35,23,3.834784512876453,0.1930232558139535,41.89383314714229,12.487385889855288,Sunday,25,108.26493613889731,99.54359549743612,106.07525057008576,0.10979466872992039,44.07708600053914,0
189,31211.668430415564,Paris,1,7,Electrónica,285.3788507619395,Abril,2022,49,69,3.653427700305219,2.6,48.85205150820583,2.3463389276824285,Sunday,20,128.06321818805952,40.51794662458019,31.218531894268484,0.1035423286769423,75.16701061159047,1
190,40236.99460565119,Prague,1,5,Alimentos,417.118518841953,Septiembre,2021,39,51,2.695350634894505,0.1930232558139535,50.06812532861469,14.437440790506756,Friday,21,121.56189733161098,51.14848310518642,61.106582787151,0.4652619390045223,89.27282551367966,1
191,30574.30734106948,Paris,1,8,Libros,230.88019115176257,Marzo,2022,55,4,3.452150734426549,0.1930232558139535,48.849429343292464,2.339890316738724,Thursday,24,34.16062998857377,70.05190645700061,51.181236435831416,0.21181487473994548,57.72004778794064,0
192,37756.31427366486,Rome,1,4,Hogar,441.610121569985,Julio,2021,34,51,3.8700448699543326,0.6,41.89898939098177,12.505898085456204,Saturday,19,2.6158198109387176,31.05163898319983,33.105438246922134,0.0175732998289666,5.879995721367521,1
193,30849.86451453654,London,1,7,Moda,275.2275302388924,Junio,2020,40,65,3.374238535737677,0.1930232558139535,51.50384453667979,-0.1300114889256665,Sunday,22,11.698865943518628,4.091944253285513,22.97341681000257,0.2684239315846797,123.30454493415999,1
194,35766.225932142275,London,1,13,Moda,393.7574335933298,Agosto,2020,41,9,3.6615451843118736,0.9,51.51046179959804,-0.1084663692634309,Wednesday,25,44.52081222684479,34.66162634826701,55.377208032154826,0.19709866563854217,65.62623893222163,0
195,35132.89923276039,Amsterdam,1,7,Libros,287.82906245791014,Noviembre,2021,67,30,3.510625842376933,0.6,52.36243202552872,4.907725642210648,Sunday,0,16.560993759149213,39.77653760421181,17.775872215444345,0.0701253862418361,75.16701061159047,1
196,30830.44066254076,Berlin,1,8,Hogar,341.74641315271856,Septiembre,2022,25,57,2.7350940757290774,1.5999999999999999,52.52863938774167,13.409292976671722,Saturday,18,70.78139258282123,61.56974919637842,42.26133901715024,0.263613451972468,79.64279868925416,1
197,24898.083763689225,Madrid,0,7,Electrónica,282.5780680276171,Mayo,2020,58,20,3.518327967976945,0.1930232558139535,40.3921147003782,-3.6931876634503458,Thursday,25,23.536406239156406,25.426559222234197,117.75112272107582,0.21181487473994548,282.5780680276171,0
198,28654.52781035525,Amsterdam,1,5,Electrónica,305.7553817038473,Enero,2020,23,36,3.384523721516327,0.6,52.35888189422073,4.906022852990998,Sunday,9,20.355153281188628,6.14181000281905,8.530413712665608,0.0066406217582733,7.980583554888668,1
199,37445.22586942239,Stockholm,1,8,Alimentos,324.7308326042343,Marzo,2020,22,40,2.8921561402692784,0.1930232558139535,59.33409162354444,18.0628193978124,Tuesday,18,109.25225169585876,15.019298111776676,73.10067548017253,0.3832942966552975,153.64983779866787,1
200,34389.125842400565,Prague,1,5,Alimentos,356.36866790390945,Octubre,2021,61,32,3.4921443775716656,0.1930232558139535,50.08916488030171,14.41901415222132,Friday,25,38.97063108748779,20.300167146358056,88.94434523557491,0.09410113347419524,71.2737335807819,0
